year,Water/Wastewater Heating Fuel,Non-residential Heating Fuel,Residential Heating Fuel,Water/Wastewater Electricity,Non-residential Electricity,Residential Electricity
2017,20641.0,203394.24,88178.01,30504.58,1143406.65,133408.75
2018,22123.12,218034.01,94400.0,31512.19,1181372.8,137838.5
2019,24121.31,237765.86,102786.17,32871.57,1232544.56,143809.05
2020,25085.21,247313.53,102124.74,33525.37,1257305.09,142383.37
2021,25725.32,253678.65,104710.47,33957.94,1273812.11,144252.71
2022,26236.09,258770.74,106779.05,34302.34,1287017.73,145748.18
2023,26553.32,261953.29,108071.91,34514.95,1295271.24,146682.85
2024,26805.83,264499.34,104064.34,34683.38,1301874.04,142962.99
2025,27121.9,267681.9,105297.46,34894.6,1310127.55,143869.33
2026,27565.44,272137.48,107023.83,35191.84,1321682.47,145138.21
2027,27878.51,275320.03,108256.95,35399.29,1329935.98,146044.56
2028,28125.9,277866.08,103950.66,35561.32,1336538.78,142183.08
2029,28502.25,281685.15,105358.71,35811.45,1346443.0,143236.71
2030,28748.4,284231.19,100885.13,35972.11,1353045.8,139295.93
2031,29122.05,288050.26,102221.49,36219.06,1362950.02,140315.57
