year,Base case cost,Modeled non-residential energy efficiency
2017,189784.266536,196601.590077
2018,203143.325669,208240.367365
2019,221887.97722,224881.139198
2020,230700.764814,232369.846402
2021,237065.555855,237608.088411
2022,241611.827393,241152.238112
2023,245039.022569,243701.379517
2024,247626.896864,245462.180977
2025,251054.09204,248040.205348
2026,254970.886526,251085.396599
2027,258398.081701,253690.965908
2028,260985.955997,255506.872751
2029,264762.872742,258488.432533
2030,266861.147726,259876.761505
2031,271267.541523,263440.113894
