year,Base case cost,Modeled residential energy efficiency
2017,253852.444698,247511.01972
2018,267907.692797,257027.407085
2019,288053.548406,271071.737631
2020,297423.713805,277162.036119
2021,296192.032207,273279.266817
2022,300746.200974,275810.66354
2023,304389.535987,277693.688773
2024,307122.037248,278927.90044
2025,301644.816545,271848.577915
2026,306068.07138,274321.896626
2027,309164.349764,275850.794291
2028,302852.06178,268109.678466
2029,306715.168592,270194.916712
2030,299711.818653,261916.875719
2031,303457.102925,263915.870091
2032,307618.529894,266224.443353
2033,311363.814166,268253.553487
2034,315941.383832,270885.879134
2035,308699.606927,262322.049427
2036,312730.119963,264557.166165
