year,annotation,diesel generation efficiency
2003,,
2004,,
2005,,
2006,,
2007,,
2008,,
2009,,
2010,,13.82
2011,,12.59
2012,,13.92
2013,,7.61
2014,start of forecast,11.38
2015,,11.38
2016,,11.38
2017,,11.38
2018,,11.38
2019,,11.38
2020,,11.38
2021,,11.38
2022,,11.38
2023,,11.38
2024,,11.38
2025,,11.38
2026,,11.38
2027,,11.38
2028,,11.38
2029,,11.38
2030,,11.38
2031,,11.38
2032,,11.38
2033,,11.38
2034,,11.38
2035,,11.38
2036,,11.38
2037,,11.38
2038,,11.38
2039,,11.38
2040,,11.38
