year,Base case cost,Modeled residential energy efficiency
2017,502696.853293,552532.829136
2018,536254.449959,572894.88034
2019,588109.18676,607750.138677
2020,613433.593105,623258.131535
2021,625447.371319,627788.882519
2022,638607.268711,634504.681643
2023,643127.117568,633617.73617
2024,645139.420169,630935.763123
2025,654557.137784,635077.380791
2026,659880.979015,634864.98267
2027,663874.488693,633707.03226
2028,665417.870935,630805.48873
2029,675754.418564,635786.243797
2030,675957.899448,631984.077158
2031,681712.510728,632173.056868
2032,686155.930061,631428.73783
2033,691537.319014,631352.603076
2034,702639.579805,637049.501269
2035,704431.905833,634456.998224
2036,709363.514034,634083.9271
