year,Base case cost,Modeled non-residential energy efficiency
2017,229678.510632,266291.588567
2018,246341.81297,281266.776722
2019,269455.42589,302629.640615
2020,280743.46941,312376.544996
2021,288268.831756,318449.149318
2022,294181.616456,322964.681372
2023,298481.823511,325922.404886
2024,301706.978803,327851.096279
2025,306007.185858,330868.035134
2026,310844.918794,334443.040313
2027,315145.125849,337516.451309
2028,318370.28114,339558.118774
2029,323208.014077,343214.88124
2030,325895.643487,344779.64706
2031,331270.902305,349017.26608
