year,Base case cost,Modeled transmission and interties
2021,47738.6214931,
2022,49109.7046169,
2023,50106.8559797,
2024,50854.7195018,
2025,51727.2269442,
2026,52849.0222274,
2027,53846.1735901,
2028,54594.0371122,
2029,55591.188475,
2030,56214.4080767,
2031,57336.2033599,
2032,58582.6425633,
2033,59704.4378465,
2034,60950.8770499,
2035,61698.740572,
2036,62945.1797755,
2037,63568.3993772,
2038,64814.8385807,
2039,65811.9899435,
2040,67183.0730673,
