year,Base case cost,Modeled diesel efficiency
2019,43376.0842809,192921.38016
2020,45993.6066082,195300.945912
2021,47738.6214931,196887.32308
2022,49109.7046169,198133.762284
2023,50106.8559797,199040.263523
2024,50854.7195018,199720.139452
2025,51727.2269442,200513.328036
2026,52849.0222274,201533.14193
2027,53846.1735901,202439.643169
2028,54594.0371122,203119.519098
2029,55591.188475,204026.020337
2030,56214.4080767,204592.583611
2031,57336.2033599,205612.397505
2032,58582.6425633,206745.524053
2033,59704.4378465,207765.337947
2034,60950.8770499,208898.464496
2035,61698.740572,209578.340425
2036,62945.1797755,210711.466974
2037,63568.3993772,211278.030248
2038,64814.8385807,212411.156797
