year,Base case cost,Modeled diesel efficiency
2019,85535.2993048,229841.894005
2020,91312.2659523,231529.247559
2021,95437.8201369,231798.858425
2022,98146.9783969,230862.420063
2023,100340.206964,229536.626185
2024,101929.783198,227739.861294
2025,104115.944768,226561.427216
2026,106230.860402,225392.423924
2027,108409.954974,224354.225721
2028,109958.895972,222813.922814
2029,112402.426994,222155.987628
2030,113660.430302,220487.784043
2031,115986.779903,219856.707064
2032,118295.46201,219273.926683
2033,120983.995237,219099.314998
2034,123534.146052,218860.277773
2035,124996.516329,217692.287074
2036,127511.332155,217539.598358
2037,128680.114618,216220.404241
2038,131598.632682,216547.700573
