year,annotation,Maximum expected generation hydro [kWh/year],Maximum expected generation wind [kWh/year],Maximum expected generation solar [kWh/year],Generation total [kWh/year],generation biomass [kWh/year],generation solar [kWh/year],generation wind [kWh/year],generation natural gas [kWh/year],generation hydro [kWh/year],generation diesel [kWh/year]
2003,,312652.0,0,3757.49,576314.0,0.0,0.0,0.0,0.0,1664.0,574650.0
2004,,312652.0,0,3757.49,528244.0,0.0,0.0,0.0,0.0,0.0,528244.0
2005,,312652.0,0,3757.49,535352.0,0.0,0.0,0.0,0.0,0.0,535352.0
2006,,312652.0,0,3757.49,631409.0,0.0,0.0,0.0,0.0,103762.0,527647.0
2007,,312652.0,0,3757.49,610687.0,0.0,0.0,0.0,0.0,825.0,609862.0
2008,,312652.0,0,3757.49,667067.0,0.0,0.0,0.0,0.0,0.0,667067.0
2009,,312652.0,0,3757.49,580093.0,0.0,0.0,0.0,0.0,12924.0,567169.0
2010,,312652.0,0,3757.49,603591.0,0.0,0.0,0.0,0.0,0.0,603591.0
2011,,312652.0,0,3757.49,543486.0,0.0,0.0,0.0,0.0,42111.0,501375.0
2012,,312652.0,0,3757.49,732148.0,0.0,0.0,0.0,0.0,365204.0,366944.0
2013,,312652.0,0,3757.49,617089.0,0.0,0.0,0.0,0.0,86922.0,530167.0
2014,start of forecast,312652.0,0,3757.49,626000.0,0.0,0.0,0.0,0.0,312652.0,313348.0
2015,,312652.0,0,3757.49,626000.0,0.0,0.0,0.0,0.0,312652.0,313348.0
2016,,312652.0,0,3757.49,626000.0,0.0,0.0,0.0,0.0,312652.0,313348.0
2017,,312652.0,0,3757.49,625000.0,0.0,0.0,0.0,0.0,312652.0,312348.0
2018,,312652.0,0,3757.49,625000.0,0.0,0.0,0.0,0.0,312652.0,312348.0
2019,,312652.0,0,3757.49,625000.0,0.0,0.0,0.0,0.0,312652.0,312348.0
2020,,312652.0,0,3757.49,624000.0,0.0,0.0,0.0,0.0,312652.0,311348.0
2021,,312652.0,0,3757.49,624000.0,0.0,0.0,0.0,0.0,312652.0,311348.0
2022,,312652.0,0,3757.49,623000.0,0.0,0.0,0.0,0.0,312652.0,310348.0
2023,,312652.0,0,3757.49,623000.0,0.0,0.0,0.0,0.0,312652.0,310348.0
2024,,312652.0,0,3757.49,622000.0,0.0,0.0,0.0,0.0,312652.0,309348.0
2025,,312652.0,0,3757.49,622000.0,0.0,0.0,0.0,0.0,312652.0,309348.0
2026,,312652.0,0,3757.49,621000.0,0.0,0.0,0.0,0.0,312652.0,308348.0
2027,,312652.0,0,3757.49,621000.0,0.0,0.0,0.0,0.0,312652.0,308348.0
2028,,312652.0,0,3757.49,620000.0,0.0,0.0,0.0,0.0,312652.0,307348.0
2029,,312652.0,0,3757.49,620000.0,0.0,0.0,0.0,0.0,312652.0,307348.0
2030,,312652.0,0,3757.49,619000.0,0.0,0.0,0.0,0.0,312652.0,306348.0
2031,,312652.0,0,3757.49,618000.0,0.0,0.0,0.0,0.0,312652.0,305348.0
2032,,312652.0,0,3757.49,617000.0,0.0,0.0,0.0,0.0,312652.0,304348.0
2033,,312652.0,0,3757.49,617000.0,0.0,0.0,0.0,0.0,312652.0,304348.0
2034,,312652.0,0,3757.49,616000.0,0.0,0.0,0.0,0.0,312652.0,303348.0
2035,,312652.0,0,3757.49,615000.0,0.0,0.0,0.0,0.0,312652.0,302348.0
2036,,312652.0,0,3757.49,614000.0,0.0,0.0,0.0,0.0,312652.0,301348.0
2037,,312652.0,0,3757.49,613000.0,0.0,0.0,0.0,0.0,312652.0,300348.0
2038,,312652.0,0,3757.49,613000.0,0.0,0.0,0.0,0.0,312652.0,300348.0
2039,,312652.0,0,3757.49,612000.0,0.0,0.0,0.0,0.0,312652.0,299348.0
2040,,312652.0,0,3757.49,611000.0,0.0,0.0,0.0,0.0,312652.0,298348.0
