year,Base case cost,Modeled non-residential energy efficiency
2017,281223.593198,358263.320237
2018,312823.11646,385153.795204
2019,358247.43115,424841.34619
2020,379972.103392,442732.321053
2021,394784.379921,454301.075232
2022,405646.716043,462277.415976
2023,413546.596858,467570.524313
2024,420458.992572,471999.934718
2025,428358.873387,477385.208222
2026,437246.239305,483725.277633
2027,445146.12012,489198.446834
2028,452058.515834,493803.697937
2029,460945.881751,500271.017877
2030,466870.792363,504047.801321
2031,476745.643382,511505.38876
