year,population
2003,333.0
2004,340.0
2005,337.0
2006,355.0
2007,330.0
2008,315.0
2009,338.0
2010,332.0
2011,341.0
2012,343.0
2013,345.0
2014,347.0
2015,349.0
2016,351.0
2017,353.0
2018,355.0
2019,357.0
2020,360.0
2021,362.0
2022,363.0
2023,365.0
2024,367.0
2025,369.0
2026,370.0
2027,371.0
2028,373.0
2029,374.0
2030,375.0
2031,376.0
2032,377.0
2033,376.0
2034,376.0
2035,375.0
2036,375.0
2037,375.0
2038,374.0
2039,373.0
2040,371.0
