year,Base case cost,Modeled non-residential energy efficiency
2017,415988.048971,430496.397213
2018,444122.398574,456260.300188
2019,482902.177757,491772.706992
2020,501151.485608,508484.427841
2021,514078.07867,520321.896775
2022,523963.120422,529374.078902
2023,530046.223039,534944.652518
2024,535368.937829,539818.904432
2025,542212.428273,546085.79975
2026,549816.306544,553049.016771
2027,556659.796989,559315.912089
2028,561982.511778,564190.164003
2029,569586.39005,571153.381024
2030,574148.717012,575331.311236
2031,581752.595284,582294.528256
