year,Base case cost,Modeled solar power (pv)
2016,84588.6281611,
2017,100810.948516,
2018,112860.065869,
2019,129566.526745,
2020,137465.212593,
2021,142968.940427,
2022,147007.61106,
2023,150110.434696,
2024,152538.096713,
2025,155941.202543,
2026,159189.977596,
2027,162329.221597,
2028,164363.422369,
2029,167924.371979,
2030,169962.289115,
2031,173538.847454,
2032,177536.368129,
2033,180808.92791,
2034,184825.773677,
2035,187624.328799,
