year,Base case cost,Modeled non-residential energy efficiency
2017,416109.999653,378012.801884
2018,437749.689297,396583.485317
2019,467404.078809,422348.094102
2020,482632.008558,435215.837909
2021,492249.6484,443078.923805
2022,500264.348268,449524.494033
2023,505073.168189,453117.11327
2024,509881.98811,456726.43065
2025,514690.80803,460352.054851
2026,521102.567925,465428.628686
2027,526712.857833,469803.241416
2028,531521.677753,473475.528527
2029,537131.967661,477880.159139
2030,541139.317595,480864.248099
2031,547551.07749,486015.018469
