year,Base case cost,Modeled wind power
2019,915878.932765,
2020,956486.206409,
2021,983842.263549,
2022,1006930.5776,
2023,1025537.32155,
2024,1036883.72388,
2025,1052294.09151,
2026,1067936.23123,
2027,1082211.75248,
2028,1092609.85893,
2029,1105659.37282,
2030,1115670.02219,
2031,1131956.67068,
2032,1146250.05876,
2033,1161831.8248,
2034,1177357.60222,
2035,1189398.75951,
2036,1204849.16762,
2037,1216188.39192,
2038,1233562.51181,
