year,Base case cost,Modeled transmission and interties
2021,154186.423819,
2022,158640.172769,
2023,162134.854836,
2024,164675.396733,
2025,168145.445232,
2026,172071.214725,
2027,175046.128524,
2028,177696.700355,
2029,181108.449412,
2030,183112.800663,
2031,187096.869598,
2032,190925.74706,
2033,195201.313207,
2034,199460.456976,
2035,201503.400816,
2036,205724.773115,
2037,208557.633343,
2038,212748.624243,
2039,216011.750778,
2040,220626.439033,
