year,Water/Wastewater Heating Fuel,Non-residential Heating Fuel,Residential Heating Fuel,Water/Wastewater Electricity,Non-residential Electricity,Residential Electricity
2017,10704.52,59199.01,14415.57,8930.25,55371.41,30265.59
2018,11958.63,66066.83,16409.05,9047.54,56417.78,31930.58
2019,13627.68,75223.91,17838.15,9201.03,57812.95,32469.13
2020,14462.67,79802.46,18552.7,9278.01,58510.54,32738.41
2021,15019.93,82854.82,19029.07,9329.69,58975.59,32917.93
2022,15482.27,85398.45,19426.04,9371.43,59363.14,33067.53
2023,15758.06,86924.63,19664.23,9395.49,59595.67,33157.29
2024,15985.53,88196.45,18669.12,9414.12,59789.44,31902.8
2025,16305.48,89976.99,18930.3,9441.21,60060.73,32003.33
2026,16671.75,92011.9,19228.8,9472.64,60370.76,32118.22
2027,16946.56,93538.08,19452.67,9496.33,60603.29,32204.39
2028,17221.51,95064.26,19676.54,9520.14,60835.82,32290.56
2029,17530.27,96844.81,18663.02,9541.17,61107.1,31041.46
2030,17702.62,97862.26,18802.73,9551.01,61262.12,31096.51
2031,18062.57,99897.17,17778.81,9579.47,61572.16,29849.81
