year,annotation,diesel generation efficiency
2007,,10.44
2008,,10.89
2016,start of forecast,10.67
2017,,10.67
2018,,10.67
2019,,10.67
2020,,10.67
2021,,10.67
2022,,10.67
2023,,10.67
2024,,10.67
2025,,10.67
2026,,10.67
2027,,10.67
2028,,10.67
2029,,10.67
2030,,10.67
2031,,10.67
2032,,10.67
2033,,10.67
2034,,10.67
2035,,10.67
2036,,10.67
2037,,10.67
2038,,10.67
2039,,10.67
2040,,10.67
