year,Water/Wastewater Heating Fuel,Non-residential Heating Fuel,Residential Heating Fuel,Water/Wastewater Electricity,Non-residential Electricity,Residential Electricity
2017,41080.97,274611.62,48256.73,16821.27,123745.86,103340.11
2018,43721.2,292277.78,50193.86,17524.34,128838.55,107593.01
2019,47306.0,316253.28,52822.82,18476.07,135750.06,113364.8
2020,48997.25,327610.09,54068.11,18934.01,139023.93,116098.81
2021,50212.69,335812.24,54967.49,19271.01,141388.4,118073.38
2022,51054.08,341490.65,55590.14,19504.24,143025.33,119440.38
2023,51613.94,345276.25,56005.24,19660.81,144116.62,120351.72
2024,52078.05,348430.92,64680.0,19793.81,145026.03,125596.76
2025,52634.61,352216.53,65156.45,19953.74,146117.32,126541.85
2026,53376.98,357264.0,65791.72,20166.56,147572.38,127801.97
2027,53929.04,361049.61,66268.17,20331.02,148663.67,128747.06
2028,54385.91,364204.28,66665.21,20471.32,149573.08,129534.64
2029,55031.99,368620.82,67221.07,20660.87,150846.25,130637.24
2030,55488.51,371775.49,67618.12,20801.35,151755.66,131424.81
2031,56134.03,376192.03,68173.98,20991.28,153028.83,132527.42
2032,,,77669.81,,,138565.66
2033,,,78386.88,,,139870.79
2034,,,79103.96,,,141175.91
2035,,,79552.13,,,141991.61
2036,,,80269.2,,,143296.74
