year,Water/Wastewater Heating Fuel,Non-residential Heating Fuel,Residential Heating Fuel,Water/Wastewater Electricity,Non-residential Electricity,Residential Electricity
2017,7068.06,959828.87,2250010.56,12339.23,283571.75,255373.86
2018,6745.95,1013271.91,2453541.16,14016.81,317513.16,292341.83
2019,6441.55,1085214.45,2695775.71,16268.44,363203.51,340512.38
2020,5838.26,1120157.97,2855645.96,17512.07,385395.97,367793.61
2021,5147.67,1144823.99,3009341.1,18480.68,401061.23,390829.51
2022,4397.22,1163323.5,3134988.91,19286.77,412810.18,409214.57
2023,3604.59,1175656.51,3246469.09,19921.42,420642.81,424046.41
2024,2777.83,1185934.01,3369855.71,20507.17,427170.0,439238.95
2025,1937.02,1198267.02,3484597.32,21165.71,435002.63,454601.59
2026,1075.8,1212655.53,3623224.12,21900.22,444140.71,473106.06
2027,204.84,1224988.54,3741496.68,22577.61,451973.34,489043.35
2028,-674.86,1235266.04,3855127.56,23196.41,458500.53,503809.4
2029,-1674.38,1249654.55,3999684.22,23990.79,467638.6,523278.94
2030,-2659.05,1257876.56,4126757.91,24586.2,472860.35,538655.72
2031,-3638.81,1272265.06,4258270.45,25383.17,481998.43,557163.6
2032,,,4398521.67,,,577509.49
2033,,,4533942.52,,,596653.44
2034,,,4678371.59,,,617679.27
2035,,,4803188.34,,,634265.79
2036,,,4951525.72,,,655927.68
