year,Base case cost,Modeled transmission and interties
2021,7809814.41226,
2022,8069003.41063,
2023,8270546.52568,
2024,8414262.42122,
2025,8586780.33502,
2026,8817103.91087,
2027,8989592.65871,
2028,9133254.66063,
2029,9334319.07353,
2030,9477950.00736,
2031,9678969.40323,
2032,9908766.72375,
2033,10138756.7932,
2034,10397299.7022,
2035,10540610.4445,
2036,10799330.2514,
2037,10942357.5767,
2038,11171984.9738,
2039,11373040.5101,
2040,11660195.2246,
