year,Base case cost,Modeled diesel efficiency
2019,136593.97013,290255.999596
2020,145981.871857,294897.963622
2021,152755.113389,297254.194051
2022,157164.95711,297550.973095
2023,160624.514995,297070.860078
2024,162851.322138,295555.029192
2025,166279.677504,295214.488353
2026,170158.542222,295364.530374
2027,173096.974529,294738.763455
2028,176023.911171,294179.820811
2029,179081.120791,293814.7723
2030,181059.413834,292542.585598
2031,185323.09839,293419.995697
2032,189112.461147,293936.485392
2033,192996.788768,294607.940722
2034,197203.81612,295639.784983
2035,199575.96131,295069.008946
2036,203384.745992,295868.18931
2037,206181.124728,295809.422846
2038,210319.999211,297032.066413
