year,population
2003,51.0
2004,47.0
2005,48.0
2006,40.0
2007,42.0
2008,33.0
2009,29.0
2010,27.0
2011,27.0
2012,27.0
2013,27.0
2014,26.0
2015,26.0
2016,26.0
2017,25.0
2018,25.0
2019,25.0
2020,24.0
2021,24.0
2022,24.0
2023,23.0
2024,23.0
2025,22.0
2026,22.0
2027,22.0
2028,21.0
2029,21.0
2030,20.0
2031,20.0
2032,19.0
2033,19.0
2034,18.0
2035,18.0
2036,17.0
2037,17.0
2038,16.0
2039,16.0
2040,15.0
