year,Base case cost,Modeled transmission and interties
2021,3221950.77654,
2022,3320139.06303,
2023,3396891.16418,
2024,3459167.88862,
2025,3536285.36753,
2026,3627876.15304,
2027,3699157.93843,
2028,3770853.74961,
2029,3856029.20549,
2030,3904822.14497,
2031,3999304.90063,
2032,4096619.5927,
2033,4195154.62579,
2034,4294350.03002,
2035,4371671.41664,
2036,4471483.7193,
2037,4541034.87688,
2038,4650225.89877,
2039,4737894.82497,
2040,4849759.41841,
