year,annotation,diesel generation efficiency
2002,,13.95
2003,,13.48
2004,,13.5
2005,,13.62
2006,,13.2
2009,,0.0
2010,,0.0
2011,,12.69
2012,,12.63
2013,,5.78
2014,,12.5
2015,,10.7
2016,start of forecast,9.66
2017,,9.66
2018,,9.66
2019,,9.66
2020,,9.66
2021,,9.66
2022,,9.66
2023,,9.66
2024,,9.66
2025,,9.66
2026,,9.66
2027,,9.66
2028,,9.66
2029,,9.66
2030,,9.66
2031,,9.66
2032,,9.66
2033,,9.66
2034,,9.66
2035,,9.66
2036,,9.66
2037,,9.66
2038,,9.66
2039,,9.66
2040,,9.66
