year,Base case cost,Modeled non-residential energy efficiency
2017,348882.532542,409409.59808
2018,375285.423073,433418.236229
2019,412060.87774,466858.839364
2020,429034.16451,482292.963888
2021,441292.649399,493439.8316
2022,449779.292784,501156.893862
2023,456380.015416,507159.053399
2024,461094.817297,511446.310211
2025,466752.579553,516591.018386
2026,474296.262562,523450.629286
2027,480896.985195,529452.788823
2028,485611.787075,533740.045635
2029,493155.470084,540599.656535
2030,496927.311588,544029.461984
2031,504470.994597,550889.072884
