year,Base case diesel consumed,Modeled non-residential ashp
2017,61800.1003139,43260.0702383
2018,61800.1003139,43260.0702383
2019,61800.1003139,43260.0702383
2020,61800.1003139,43260.0702383
2021,61800.1003139,43260.0702383
2022,61800.1003139,43260.0702383
2023,61800.1003139,43260.0702383
2024,61800.1003139,43260.0702383
2025,61800.1003139,43260.0702383
2026,61800.1003139,43260.0702383
2027,61800.1003139,43260.0702383
2028,61800.1003139,43260.0702383
2029,61800.1003139,43260.0702383
2030,61800.1003139,43260.0702383
2031,61800.1003139,43260.0702383
