year,Base case cost,Modeled residential energy efficiency
2017,339338.505309,306526.744046
2018,376968.953003,339543.51599
2019,419223.091238,375371.463001
2020,443132.732397,396315.169749
2021,462855.676188,413896.049799
2022,479130.210297,428687.616703
2023,493724.238883,442128.226352
2024,506550.363311,454130.48011
2025,520522.635723,467114.107719
2026,536699.805471,481973.084395
2027,552080.421774,496200.281761
2028,573924.700681,517220.689997
2029,582394.695478,524372.491723
2030,603675.483968,544994.183677
2031,621017.968852,561018.47549
2032,638593.516764,577275.83033
2033,656402.127702,593766.248198
2034,675589.949653,611471.102943
2035,690397.109814,625454.392434
2036,719258.576008,652832.891423
