year,Base case diesel consumed,Modeled non-residential ashp
2017,9808.50240111,-11514.3289483
2018,9808.50240111,-11514.3289483
2019,9808.50240111,-11514.3289483
2020,9808.50240111,-11514.3289483
2021,9808.50240111,-11514.3289483
2022,9808.50240111,-11514.3289483
2023,9808.50240111,-11514.3289483
2024,9808.50240111,-11514.3289483
2025,9808.50240111,-11514.3289483
2026,9808.50240111,-11514.3289483
2027,9808.50240111,-11514.3289483
2028,9808.50240111,-11514.3289483
2029,9808.50240111,-11514.3289483
2030,9808.50240111,-11514.3289483
2031,9808.50240111,-11514.3289483
