year,Base case cost,Modeled transmission and interties
2021,838041.118404,
2022,865651.867416,
2023,885750.28017,
2024,902668.962592,
2025,921411.73659,
2026,945578.619353,
2027,966187.435925,
2028,983228.863862,
2029,1007507.61595,
2030,1021003.40763,
2031,1045353.63179,
2032,1071551.25364,
2033,1097792.38023,
2034,1124077.01156,
2035,1141346.83938,
2036,1169523.92688,
2037,1186859.0118,
2038,1214600.27504,
2039,1235627.82472,
2040,1267059.99897,
