year,annotation,diesel generation efficiency
2009,,9.32
2010,,8.81
2011,,8.38
2012,,13.02
2013,,12.52
2014,,13.51
2015,,12.59
2016,start of forecast,12.87
2017,,12.87
2018,,12.87
2019,,12.87
2020,,12.87
2021,,12.87
2022,,12.87
2023,,12.87
2024,,12.87
2025,,12.87
2026,,12.87
2027,,12.87
2028,,12.87
2029,,12.87
2030,,12.87
2031,,12.87
2032,,12.87
2033,,12.87
2034,,12.87
2035,,12.87
2036,,12.87
2037,,12.87
2038,,12.87
2039,,12.87
2040,,12.87
