year,Base case cost,Modeled wind power
2019,351034.316241,
2020,380310.868545,
2021,398782.729685,
2022,413849.295336,
2023,426361.302745,
2024,437377.68295,
2025,448963.077804,
2026,463737.002309,
2027,481019.894859,
2028,493871.503891,
2029,508093.883616,
2030,518990.271386,
2031,535330.755006,
2032,553540.363241,
2033,571919.546937,
2034,589003.65038,
2035,606046.247772,
2036,623614.376697,
2037,639961.059627,
2038,659633.776036,
