year,Base case cost,Modeled non-residential energy efficiency
2017,620426.680936,541161.37124
2018,639943.637792,558567.820477
2019,666689.097187,582793.204055
2020,680423.252012,594805.99455
2021,689097.455059,602082.152671
2022,696325.957598,608019.577778
2023,700663.059122,611258.428735
2024,705000.160645,614516.94896
2025,709337.262169,617794.677464
2026,715120.0642,622450.52179
2027,720180.015977,626445.005676
2028,724517.117501,629777.699796
2029,729577.069278,633807.542604
2030,733191.320548,636495.08805
2031,738974.122579,641238.330626
