year,Base case cost,Modeled non-residential energy efficiency
2017,536054.297508,531989.85989
2018,566224.238128,559144.939086
2019,605822.285192,594785.980531
2020,624678.49808,611757.905028
2021,636935.036456,622789.655952
2022,647305.953545,632124.214425
2023,653905.628055,638064.388
2024,658619.681277,642307.369124
2025,665219.355788,648247.542698
2026,673704.651587,655884.908722
2027,680304.326098,661825.082296
2028,685018.37932,666068.06342
2029,692560.864475,672856.833219
2030,697274.917697,677099.814344
2031,704817.402852,683888.584143
