year,Base case cost,Modeled transmission and interties
2021,440334.672024,
2022,451048.101707,
2023,457563.025163,
2024,461191.254893,
2025,467647.914806,
2026,476145.564289,
2027,482549.257344,
2028,486869.587344,
2029,495104.168102,
2030,499392.717987,
2031,506740.986665,
2032,515085.032262,
2033,522375.037398,
2034,530657.288328,
2035,535851.571473,
2036,544075.55886,
2037,549160.377168,
2038,557343.756631,
2039,563468.490904,
2040,573602.81628,
