year,Base case cost,Modeled non-residential energy efficiency
2017,2243807.86644,2139258.66192
2018,2362660.87738,2244393.36465
2019,2519546.85183,2384270.64089
2020,2593235.71862,2448385.94346
2021,2640776.923,2488738.86732
2022,2678809.8865,2520494.78477
2023,2704957.54891,2541485.33668
2024,2723974.03066,2556042.36633
2025,2750121.69307,2577164.6399
2026,2778646.4157,2600517.18938
2027,2804794.07811,2621765.08249
2028,2826187.62008,2638740.14329
2029,2852335.28248,2660107.83655
2030,2868974.70402,2672866.44699
2031,2899876.48686,2698681.83328
