year,Base case cost,Modeled residential energy efficiency
2017,1358846.50272,1256432.30432
2018,1427410.6802,1313393.29166
2019,1501133.99057,1372376.32892
2020,1543160.10384,1406648.89912
2021,1570273.72531,1428230.22716
2022,1609791.39228,1463046.30242
2023,1624875.51132,1474457.19773
2024,1635845.77972,1482384.72415
2025,1650929.89876,1493864.6196
2026,1667385.30136,1506550.56637
2027,1682469.4204,1518096.26548
2028,1694810.97235,1527328.19559
2029,1709895.09139,1538936.64995
2030,1719494.07624,1545884.3458
2031,1737320.76238,1559898.16695
2032,1734311.13516,1553303.07511
2033,1751934.98911,1567171.13964
2034,1769558.84306,1581066.74264
2035,1781759.97272,1590360.61119
2036,1779169.87799,1584095.42129
