year,Base case diesel consumed,Modeled non-residential ashp
2017,36057.2833059,-4910.54398038
2018,36057.2833059,-4910.54398038
2019,36057.2833059,-4910.54398038
2020,36057.2833059,-4910.54398038
2021,36057.2833059,-4910.54398038
2022,36057.2833059,-4910.54398038
2023,36057.2833059,-4910.54398038
2024,36057.2833059,-4910.54398038
2025,36057.2833059,-4910.54398038
2026,36057.2833059,-4910.54398038
2027,36057.2833059,-4910.54398038
2028,36057.2833059,-4910.54398038
2029,36057.2833059,-4910.54398038
2030,36057.2833059,-4910.54398038
2031,36057.2833059,-4910.54398038
