year,Base case cost,Modeled transmission and interties
2021,3510362.29355,
2022,3633644.97836,
2023,3726625.70575,
2024,3799127.11517,
2025,3893619.35554,
2026,3999428.18958,
2027,4085628.32542,
2028,4171973.32067,
2029,4276848.61622,
2030,4340251.68332,
2031,4448344.61392,
2032,4571833.61366,
2033,4686187.69041,
2034,4812534.37149,
2035,4895282.75604,
2036,5022350.80778,
2037,5103921.29499,
2038,5232916.41602,
2039,5341177.61767,
2040,5485729.76275,
