year,Base case cost,Modeled residential energy efficiency
2017,646680.973815,794487.06573
2018,711173.599904,840824.825496
2019,793031.403974,900011.202295
2020,839228.942154,932980.921178
2021,876546.487634,959317.831683
2022,902449.266195,975637.810531
2023,928839.111826,993839.681762
2024,945231.645754,1003012.99306
2025,972251.743318,1022087.21589
2026,995249.583451,1036832.85925
2027,1020880.23699,1055171.65603
2028,1040174.81958,1067285.78137
2029,1070685.20094,1089878.22794
2030,1086108.45881,1099182.32328
2031,1110338.79161,1115704.70946
