year,Water/Wastewater Heating Fuel,Non-residential Heating Fuel,Residential Heating Fuel,Water/Wastewater Electricity,Non-residential Electricity,Residential Electricity
2017,0.0,99498.94,56406.27,0.0,168846.87,24898.66
2018,0.0,107499.84,59063.03,0.0,177128.19,26119.84
2019,0.0,118967.79,62871.04,0.0,188998.07,27870.21
2020,0.0,124301.72,64642.21,0.0,194518.94,28684.34
2021,0.0,128302.17,58353.26,0.0,198659.6,25633.06
2022,0.0,130969.14,59136.59,0.0,201420.04,25989.24
2023,0.0,133102.71,59763.25,0.0,203628.39,26274.19
2024,0.0,134702.89,60233.25,0.0,205284.65,26487.89
2025,0.0,136836.46,60859.91,0.0,207493.0,26772.84
2026,0.0,139236.73,53528.34,0.0,209977.39,23222.91
2027,0.0,141103.61,54005.09,0.0,211909.7,23436.62
2028,0.0,142970.48,54481.84,0.0,213842.01,23650.33
2029,0.0,145104.05,55026.7,0.0,216050.36,23894.57
2030,0.0,146437.54,47054.58,0.0,217430.58,20039.35
2031,0.0,149104.5,47633.41,0.0,220191.01,20293.76
2032,,,48154.34,,,20522.73
2033,,,48733.17,,,20777.15
2034,,,49311.99,,,21031.56
2035,,,40886.48,,,16947.37
2036,,,41363.04,,,17150.9
