year,Base case cost,Modeled wind power
2019,216143.733066,
2020,230938.852628,
2021,241156.744937,
2022,249437.073326,
2023,255742.798553,
2024,261416.387379,
2025,267456.253156,
2026,275329.972974,
2027,281871.926258,
2028,286723.243905,
2029,294417.529171,
2030,300042.555435,
2031,307528.59785,
2032,315445.941665,
2033,323422.548267,
2034,331832.102457,
2035,336997.842116,
2036,345531.683541,
2037,351522.163662,
2038,360184.407794,
