year,Base case cost,Modeled transmission and interties
2021,272470.430182,
2022,281508.303259,
2023,288630.59199,
2024,295049.229092,
2025,302300.176473,
2026,310397.72954,
2027,318108.512467,
2028,324779.701733,
2029,333098.039397,
2030,339430.109876,
2031,348236.079708,
2032,357942.66009,
2033,366575.496677,
2034,377291.491531,
2035,384349.450937,
2036,395267.964036,
2037,402480.790336,
2038,412756.010184,
2039,421821.679884,
2040,434410.372868,
