year,Base case cost,Modeled non-residential energy efficiency
2017,323966.00266,353017.681686
2018,343531.796396,370940.651258
2019,370671.445772,395801.544535
2020,383294.538505,407364.75071
2021,392130.703418,415458.995033
2022,398442.249784,421240.59812
2023,402860.332241,425287.720282
2024,406647.260061,428756.682134
2025,411065.342517,432803.804296
2026,416745.734247,438007.247075
2027,421163.816704,442054.369236
2028,424950.744524,445523.331089
2029,430631.136253,450726.773868
2030,433155.7548,453039.415103
2031,438836.14653,458242.857882
