year,Base case cost,Modeled residential energy efficiency
2017,748293.337452,731972.311739
2018,798457.361804,773903.272625
2019,865947.332968,829973.188012
2020,902905.967997,861620.169192
2021,932070.155669,887066.19917
2022,965955.29275,918295.509326
2023,986001.423872,936482.561602
2024,1004797.5497,953685.191279
2025,1025241.1419,972269.704628
2026,1048861.90058,993500.219077
2027,1069747.11619,1012526.35584
2028,1089323.44339,1030509.18688
2029,1124372.78318,1063168.28244
2030,1152082.75876,1089815.92725
2031,1177146.15393,1112489.07819
2032,1202474.52315,1135427.20318
2033,1239231.47348,1169793.90927
2034,1266869.74418,1194776.35305
2035,1299552.82147,1225865.93418
2036,1326176.61937,1250099.48785
