year,Base case cost,Modeled residential energy efficiency
2017,95720.6436819,100696.433839
2018,101820.752916,105955.871074
2019,110406.091839,113358.041999
2020,107827.116988,110218.619148
2021,110592.717663,112579.451825
2022,112507.364285,114213.874447
2023,113996.53388,115485.092042
2024,108165.549587,109467.291749
2025,109362.831919,110477.758082
2026,110959.208362,111825.046526
2027,104971.601755,105619.487919
2028,105903.379742,106395.585906
2029,99838.2995701,100081.417735
2030,100704.120266,100791.558431
2031,102089.43338,101927.783545
2032,95641.8009227,95231.0630882
2033,97081.5550525,96390.5932185
2034,98521.3091823,97550.1233488
2035,99321.1725878,98194.3067545
2036,100760.926718,99353.8368848
