year,Base case cost,Modeled transmission and interties
2021,95477.2429862,
2022,98219.4092339,
2023,100213.711959,
2024,101709.439004,
2025,103454.453888,
2026,105698.044455,
2027,107692.34718,
2028,109188.074224,
2029,111182.37695,
2030,112428.816153,
2031,114672.40672,
2032,117165.285127,
2033,119408.875693,
2034,121901.7541,
2035,123397.481144,
2036,125890.359551,
2037,127136.798754,
2038,129629.677161,
2039,131623.979887,
2040,134366.146135,
