year,Water/Wastewater Heating Fuel,Non-residential Heating Fuel,Residential Heating Fuel,Water/Wastewater Electricity,Non-residential Electricity,Residential Electricity
2017,55358.45,65640.18,78708.53,15759.3,29348.98,45401.06
2018,58896.24,69854.99,81906.08,16482.02,30667.25,47440.34
2019,63447.98,75274.04,86017.21,17407.79,32362.17,50062.27
2020,65560.59,77802.92,87935.74,17849.51,33153.13,51285.84
2021,67064.63,79609.27,89306.12,18169.1,33718.1,52159.81
2022,68062.33,80813.5,100317.69,18386.29,34094.75,57137.67
2023,68857.56,81776.89,101130.36,18562.44,34396.07,57642.64
2024,69449.41,82499.43,101739.86,18698.36,34622.06,58021.36
2025,70141.11,83342.39,102450.95,18855.84,34885.71,58463.2
2026,71033.07,84426.2,103365.2,19055.98,35224.7,59031.29
2027,71722.2,85269.16,104076.29,19215.44,35488.35,59473.13
2028,72308.35,85991.7,104685.79,19355.85,35714.34,59851.86
2029,73095.65,86955.09,116117.95,19538.13,36015.66,64999.65
2030,73580.41,87557.2,116676.99,19658.08,36203.98,65339.53
2031,74365.98,88520.59,117571.47,19841.62,36505.3,65883.34
2032,,,118577.75,,,66495.12
2033,,,119584.04,,,67106.91
2034,,,120590.32,,,67718.69
2035,,,121261.18,,,68126.55
2036,,,133449.34,,,73648.21
