year,Base case diesel consumed,Modeled non-residential ashp
2017,12042.3193005,8985.98383901
2018,12042.3193005,8985.98383901
2019,12042.3193005,8985.98383901
2020,12042.3193005,8985.98383901
2021,12042.3193005,8985.98383901
2022,12042.3193005,8985.98383901
2023,12042.3193005,8985.98383901
2024,12042.3193005,8985.98383901
2025,12042.3193005,8985.98383901
2026,12042.3193005,8985.98383901
2027,12042.3193005,8985.98383901
2028,12042.3193005,8985.98383901
2029,12042.3193005,8985.98383901
2030,12042.3193005,8985.98383901
2031,12042.3193005,8985.98383901
