year,population
2003,55.0
2004,63.0
2005,48.0
2006,48.0
2007,43.0
2008,58.0
2009,64.0
2010,71.0
2011,68.0
2012,69.0
2013,69.0
2014,69.0
2015,70.0
2016,70.0
2017,70.0
2018,71.0
2019,71.0
2020,72.0
2021,72.0
2022,73.0
2023,73.0
2024,74.0
2025,74.0
2026,75.0
2027,75.0
2028,75.0
2029,76.0
2030,77.0
2031,78.0
2032,78.0
2033,78.0
2034,77.0
2035,77.0
2036,77.0
2037,78.0
2038,78.0
2039,78.0
2040,77.0
