year,Base case cost,Modeled residential energy efficiency
2017,79650.605732,82008.6223947
2018,88226.2790117,88661.40005
2019,100232.221603,98162.5870984
2020,105949.337123,102470.820636
2021,109951.317987,105369.919816
2022,119285.332459,113808.116684
2023,121702.09179,115437.191698
2024,123514.661288,116569.989181
2025,125629.325702,117964.521329
2026,128348.179949,119873.32006
2027,130462.844363,121285.208889
2028,132275.413861,122452.729503
2029,134994.268107,124386.65629
2030,143905.8304,132718.686618
2031,146770.836909,134814.55148
2032,149635.843419,136918.032859
2033,152500.849928,139028.952245
2034,155684.190495,141416.117115
2035,157912.528891,143003.429996
2036,161095.869457,145404.615482
