year,Base case cost,Modeled solar power
2020,29640.0,
2021,31005.0,
2022,32253.3333333,
2023,33040.0,
2024,33630.0,
2025,34318.3333333,
2026,35203.3333333,
2027,35891.6666667,
2028,36481.6666667,
2029,37366.6666667,
2030,38179.1666667,
2031,39071.6666667,
2032,39964.1666667,
2033,40856.6666667,
2034,41848.3333333,
2035,42542.5,
2036,43534.1666667,
2037,44129.1666667,
2038,45120.8333333,
2039,45914.1666667,
