year,Base case diesel consumed,Modeled diesel efficiency
2019,9750.0,8863.63636364
2020,9750.0,8863.63636364
2021,9750.0,8863.63636364
2022,9833.33333333,8939.39393939
2023,9833.33333333,8939.39393939
2024,9833.33333333,8939.39393939
2025,9833.33333333,8939.39393939
2026,9833.33333333,8939.39393939
2027,9833.33333333,8939.39393939
2028,9833.33333333,8939.39393939
2029,9833.33333333,8939.39393939
2030,9916.66666667,9015.15151515
2031,9916.66666667,9015.15151515
2032,9916.66666667,9015.15151515
2033,9916.66666667,9015.15151515
2034,9916.66666667,9015.15151515
2035,9916.66666667,9015.15151515
2036,9916.66666667,9015.15151515
2037,9916.66666667,9015.15151515
2038,9916.66666667,9015.15151515
