year,Base case cost,Modeled transmission and interties
2021,269042.540391,
2022,276621.2035,
2023,281673.645573,
2024,285511.855132,
2025,290554.007099,
2026,296856.697057,
2027,302529.11802,
2028,306314.590785,
2029,311975.435379,
2030,315120.349042,
2031,322039.159101,
2032,328328.986427,
2033,334618.813753,
2034,341537.623812,
2035,345940.50294,
2036,352859.312999,
2037,356633.209395,
2038,363552.019454,
2039,369212.864047,
2040,376760.656839,
