year,Water/Wastewater Heating Fuel,Non-residential Heating Fuel,Residential Heating Fuel,Water/Wastewater Electricity,Non-residential Electricity,Residential Electricity
2017,51613.21,267906.36,243583.45,10154.14,110235.86,82524.98
2018,54969.72,285507.46,259125.6,10837.97,117472.81,87942.72
2019,59543.66,309464.51,288346.95,11766.06,127323.1,97760.89
2020,61668.21,320709.65,298562.44,12212.9,131946.71,101310.98
2021,63134.72,328532.36,305668.87,12529.46,135163.14,103780.6
2022,64225.19,334399.39,319699.17,12771.6,137575.45,108273.64
2023,64941.06,338310.75,323351.79,12938.58,139183.66,109539.33
2024,65562.96,341733.18,326547.83,13086.93,140590.85,110646.8
2025,66279.89,345644.54,330200.45,13253.37,142199.06,111912.48
2026,67185.27,350533.73,343876.74,13456.82,144209.33,116262.75
2027,68000.01,354934.01,348097.77,13639.97,146018.56,117721.37
2028,68630.46,358356.44,351380.79,13784.05,147425.75,118855.85
2029,69439.15,362756.72,355601.81,13970.23,149234.99,120314.47
2030,69878.73,365201.31,357946.83,14078.51,150240.12,121124.82
2031,70886.24,370579.43,363105.86,14296.5,152451.41,122907.58
