year,Base case cost,Modeled residential energy efficiency
2017,1298435.22851,1358605.47802
2018,1387517.91128,1425074.92097
2019,1522046.21653,1529638.49703
2020,1581716.82621,1572695.69891
2021,1626469.78348,1603830.81815
2022,1656305.08833,1623041.04762
2023,1680173.3322,1637548.75791
2024,1690399.03268,1639675.7895
2025,1711184.99199,1651896.85081
2026,1740879.21958,1671407.07852
2027,1753651.11104,1675824.33401
2028,1766225.49435,1680145.53099
2029,1789755.15282,1694945.91514
2030,1796164.967,1694448.68447
2031,1816998.66321,1705594.01892
2032,1826087.05163,1705661.47331
2033,1846229.46929,1716297.90247
2034,1857243.30878,1717893.74699
2035,1856435.88814,1710054.90189
2036,1866433.97138,1710804.83847
