year,Base case cost,Modeled wind power
2019,206068.839301,
2020,219088.128829,
2021,228959.430802,
2022,236665.704335,
2023,242729.515362,
2024,247887.492969,
2025,253379.944255,
2026,259968.682206,
2027,266237.899421,
2028,271565.868356,
2029,277935.821173,
2030,282980.471228,
2031,289817.900196,
2032,297402.189212,
2033,304343.501769,
2034,312037.970349,
2035,316611.996265,
2036,324400.117475,
2037,330110.566898,
2038,338002.571697,
