year,Base case cost,Modeled residential energy efficiency
2017,603256.01709,585220.571786
2018,643319.941702,620905.55908
2019,694673.343476,666792.026147
2020,736436.180004,705437.723482
2021,761218.357746,727833.944559
2022,783421.31125,747977.064664
2023,813402.529296,776325.16804
2024,832191.013427,793502.222245
2025,851185.266296,810906.221707
2026,872526.106718,830475.232139
2027,905003.417572,861302.03688
2028,923647.45162,878517.543757
2029,944726.259821,897984.827935
2030,962608.537569,914577.775348
2031,985272.177023,935565.938615
2032,1021889.20301,970424.297228
2033,1045228.93974,992124.011785
2034,1070050.62337,1015221.65109
2035,1090237.92295,1034106.12523
2036,1115588.72619,1057765.90326
