year,population
2003,326.0
2004,311.0
2005,321.0
2006,314.0
2007,293.0
2008,303.0
2009,309.0
2010,324.0
2011,327.0
2012,329.0
2013,330.0
2014,331.0
2015,332.0
2016,334.0
2017,335.0
2018,336.0
2019,336.0
2020,336.0
2021,337.0
2022,337.0
2023,336.0
2024,336.0
2025,335.0
2026,335.0
2027,334.0
2028,333.0
2029,332.0
2030,330.0
2031,329.0
2032,328.0
2033,327.0
2034,325.0
2035,324.0
2036,323.0
2037,321.0
2038,319.0
2039,317.0
2040,316.0
