year,Base case cost,Modeled transmission and interties
2021,982153.051305,
2022,1003334.69587,
2023,1017670.94756,
2024,1025388.47501,
2025,1038929.58751,
2026,1052420.3292,
2027,1065355.55283,
2028,1075197.28923,
2029,1086196.11507,
2030,1090807.20279,
2031,1104588.65601,
2032,1116057.36953,
2033,1130407.29329,
2034,1141402.52121,
2035,1148782.56424,
2036,1161385.34054,
2037,1164191.71415,
2038,1175637.40102,
2039,1184301.18008,
2040,1196000.87974,
