year,Water/Wastewater Heating Fuel,Non-residential Heating Fuel,Residential Heating Fuel,Water/Wastewater Electricity,Non-residential Electricity,Residential Electricity
2017,28852.14,565524.22,240433.95,-61985.06,-572571.1,-166137.63
2018,31414.62,615691.69,264751.65,-57866.36,-534470.42,-156602.72
2019,34790.87,681821.54,293187.93,-52432.1,-484246.78,-141886.93
2020,36305.02,711465.96,305935.24,-49996.6,-461732.74,-135290.19
2021,37353.24,731989.01,314760.29,-48310.2,-446146.1,-130723.22
2022,38167.42,747951.39,321624.22,-46996.99,-434023.15,-127171.13
2023,38747.85,759353.09,326527.03,-46057.57,-425363.91,-124633.93
2024,39094.66,766194.11,329468.72,-45492.17,-420168.36,-123111.6
2025,39673.77,777595.81,330596.69,-44551.42,-411509.11,-119403.77
2026,40252.55,788997.5,335444.15,-43610.5,-402849.86,-116891.2
2027,40830.95,800399.2,340291.6,-42669.4,-394190.62,-114378.63
2028,41292.4,809520.56,344169.57,-41915.33,-387263.22,-112368.57
2029,41867.38,820922.26,345031.86,-40971.15,-378603.97,-108778.97
2030,42209.4,827763.28,347907.13,-40401.82,-373408.43,-107286.21
2031,42900.48,841445.31,349572.87,-39271.03,-363017.33,-103268.0
2032,,,354309.63,,,-100804.7
2033,,,359993.74,,,-97848.73
2034,,,360468.58,,,-94431.57
2035,,,364213.71,,,-92480.63
2036,,,369831.4,,,-89554.22
