year,Base case cost,Modeled residential energy efficiency
2017,381005.25092,385662.424049
2018,392724.024666,395992.771042
2019,408770.668038,410312.662841
2020,425984.208527,426499.718529
2021,431322.823401,431005.966651
2022,435283.73121,434252.260937
2023,438007.833814,436368.224605
2024,440246.607793,438046.171276
2025,453121.979025,450334.133879
2026,456481.141269,453069.271068
2027,459325.982021,455337.991386
2028,461624.356188,457110.40379
2029,475259.324262,470162.54113
2030,487772.80708,482194.535739
2031,491339.997488,485176.3269
