year,Base case cost,Modeled non-residential energy efficiency
2017,356203.197048,355481.976882
2018,368058.301301,366089.40713
2019,384291.62351,381088.620858
2020,391861.00737,387480.710738
2021,397117.952169,391595.142921
2022,401018.266052,394383.874702
2023,403700.695363,395984.567447
2024,405905.220601,397134.106664
2025,408556.817391,398753.764438
2026,411778.815816,400965.880195
2027,414507.493908,402709.751462
2028,416712.019147,403954.100704
2029,419733.606187,406035.090964
2030,421583.557435,406970.197021
2031,424836.388381,409324.755085
